typ;id;model_id;kod_kreskowy;numer_egzemplarza;stara_nazwa;nowa_nazwa;zmieniono;reguly;status_po;podejrzane_powody
EGZEMPLARZ_OPAKOWANIA;54;284;0100000000233;2;[2] 4x Zestaw słuchawkowy Intercom Vokkero 4/4szt Waga: 15.2kg [2];[2] 4x Zestaw słuchawkowy Intercom Vokkero [2];TAK;usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;285;285;;;[Case uniwersalny (przed update) 10] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;321;285;0100000000546;10;[Case uniwersalny (przed update) 10] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [10];KABINET ABSEN NT3.9W V2 0,5 x 1m [10];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;286;286;;;[Case uniwersalny (przed update) 11] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;326;286;0100000000547;11;[Case uniwersalny (przed update) 11] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [11];KABINET ABSEN NT3.9W V2 0,5 x 1m [11];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;287;287;;;[Case uniwersalny (przed update) 12] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;189;287;0100000000548;12;[Case uniwersalny (przed update) 12] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [12];KABINET ABSEN NT3.9W V2 0,5 x 1m [12];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;288;288;;;[Case uniwersalny (przed update) 13] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;70;288;0100000000549;13;[Case uniwersalny (przed update) 13] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [13];KABINET ABSEN NT3.9W V2 0,5 x 1m [13];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;289;289;;;[Case uniwersalny (przed update) 14] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;141;289;0100000000550;14;[Case uniwersalny (przed update) 14] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [14];KABINET ABSEN NT3.9W V2 0,5 x 1m [14];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;290;290;;;[Case uniwersalny (przed update) 15] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;446;290;0100000000551;15;[Case uniwersalny (przed update) 15] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [15];KABINET ABSEN NT3.9W V2 0,5 x 1m [15];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;291;291;;;[Case uniwersalny (przed update) 16] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;160;291;0100000000552;16;[Case uniwersalny (przed update) 16] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [16];KABINET ABSEN NT3.9W V2 0,5 x 1m [16];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;292;292;;;[Case uniwersalny (przed update) 17] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;406;292;0100000000553;17;[Case uniwersalny (przed update) 17] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [17];KABINET ABSEN NT3.9W V2 0,5 x 1m [17];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;293;293;;;[Case uniwersalny (przed update) 18] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;416;293;0100000000554;18;[Case uniwersalny (przed update) 18] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [18];KABINET ABSEN NT3.9W V2 0,5 x 1m [18];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;294;294;;;[Case uniwersalny (przed update) 19] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;344;294;0100000000555;19;[Case uniwersalny (przed update) 19] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [19];KABINET ABSEN NT3.9W V2 0,5 x 1m [19];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;295;295;;;[Case uniwersalny (przed update) 1] KABINET ABSEN NT3.9W V2 0,5 x 0,5m;KABINET ABSEN NT3.9W V2 0,5 x 0,5m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;154;295;0100000000556;1;[Case uniwersalny (przed update) 1] KABINET ABSEN NT3.9W V2 0,5 x 0,5m 8/8szt Waga: 108.56kg [1];KABINET ABSEN NT3.9W V2 0,5 x 0,5m [1];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;296;296;;;[Case uniwersalny (przed update) 1] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;60;296;0100000000537;1;[Case uniwersalny (przed update) 1] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [1];KABINET ABSEN NT3.9W V2 0,5 x 1m [1];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;297;297;;;[Case uniwersalny (przed update) 2] KABINET ABSEN NT3.9W V2 0,5 x 0,5m;KABINET ABSEN NT3.9W V2 0,5 x 0,5m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;6;297;0100000000557;2;[Case uniwersalny (przed update) 2] KABINET ABSEN NT3.9W V2 0,5 x 0,5m 8/8szt Waga: 108.56kg [2];KABINET ABSEN NT3.9W V2 0,5 x 0,5m [2];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;298;298;;;[Case uniwersalny (przed update) 2] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;136;298;0100000000538;2;[Case uniwersalny (przed update) 2] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [2];KABINET ABSEN NT3.9W V2 0,5 x 1m [2];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;299;299;;;[Case uniwersalny (przed update) 3] KABINET ABSEN NT3.9W V2 0,5 x 0,5m;KABINET ABSEN NT3.9W V2 0,5 x 0,5m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;31;299;0100000000558;3;[Case uniwersalny (przed update) 3] KABINET ABSEN NT3.9W V2 0,5 x 0,5m 8/8szt Waga: 108.56kg [3];KABINET ABSEN NT3.9W V2 0,5 x 0,5m [3];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;300;300;;;[Case uniwersalny (przed update) 3] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;80;300;0100000000539;3;[Case uniwersalny (przed update) 3] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [3];KABINET ABSEN NT3.9W V2 0,5 x 1m [3];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;301;301;;;[Case uniwersalny (przed update) 4] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;372;301;0100000000540;4;[Case uniwersalny (przed update) 4] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [4];KABINET ABSEN NT3.9W V2 0,5 x 1m [4];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;302;302;;;[Case uniwersalny (przed update) 5] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;413;302;0100000000541;5;[Case uniwersalny (przed update) 5] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [5];KABINET ABSEN NT3.9W V2 0,5 x 1m [5];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;303;303;;;[Case uniwersalny (przed update) 6] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;226;303;0100000000542;6;[Case uniwersalny (przed update) 6] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [6];KABINET ABSEN NT3.9W V2 0,5 x 1m [6];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;304;304;;;[Case uniwersalny (przed update) 7] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;59;304;0100000000543;7;[Case uniwersalny (przed update) 7] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [7];KABINET ABSEN NT3.9W V2 0,5 x 1m [7];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;305;305;;;[Case uniwersalny (przed update) 8] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;316;305;0100000000544;8;[Case uniwersalny (przed update) 8] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [8];KABINET ABSEN NT3.9W V2 0,5 x 1m [8];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;306;306;;;[Case uniwersalny (przed update) 9] KABINET ABSEN NT3.9W V2 0,5 x 1m;KABINET ABSEN NT3.9W V2 0,5 x 1m;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;400;306;0100000000545;9;[Case uniwersalny (przed update) 9] KABINET ABSEN NT3.9W V2 0,5 x 1m 4/4szt Waga: 46.12kg [9];KABINET ABSEN NT3.9W V2 0,5 x 1m [9];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
MODEL_OPAKOWANIA;307;307;;;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5;KABINET ABSEN PL2.5;TAK;usunieto_legacy_prefix;OK;
EGZEMPLARZ_OPAKOWANIA;234;307;0100000000407;1;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [1];KABINET ABSEN PL2.5 [1];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;235;307;0100000000416;10;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [10];KABINET ABSEN PL2.5 [10];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;236;307;0100000000417;11;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [11];KABINET ABSEN PL2.5 [11];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;237;307;0100000000418;12;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [12];KABINET ABSEN PL2.5 [12];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;238;307;0100000000419;13;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [13];KABINET ABSEN PL2.5 [13];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;239;307;0100000000420;14;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [14];KABINET ABSEN PL2.5 [14];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;240;307;0100000000421;15;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [15];KABINET ABSEN PL2.5 [15];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;241;307;0100000000422;16;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [16];KABINET ABSEN PL2.5 [16];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;242;307;0100000000423;17;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [17];KABINET ABSEN PL2.5 [17];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;243;307;0100000000424;18;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [18];KABINET ABSEN PL2.5 [18];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;244;307;0100000000425;19;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [19];KABINET ABSEN PL2.5 [19];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;245;307;0100000000408;2;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [2];KABINET ABSEN PL2.5 [2];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;246;307;0100000000426;20;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [20];KABINET ABSEN PL2.5 [20];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;247;307;0100000000427;21;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [21];KABINET ABSEN PL2.5 [21];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;248;307;0100000000428;22;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [22];KABINET ABSEN PL2.5 [22];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;249;307;0100000000429;23;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [23];KABINET ABSEN PL2.5 [23];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;250;307;0100000000430;24;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [24];KABINET ABSEN PL2.5 [24];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;251;307;0100000000431;25;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [25];KABINET ABSEN PL2.5 [25];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;252;307;0100000000432;26;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [26];KABINET ABSEN PL2.5 [26];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;253;307;0100000000433;27;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [27];KABINET ABSEN PL2.5 [27];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;254;307;0100000000434;28;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [28];KABINET ABSEN PL2.5 [28];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;255;307;0100000000435;29;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [29];KABINET ABSEN PL2.5 [29];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;256;307;0100000000409;3;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [3];KABINET ABSEN PL2.5 [3];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;257;307;0100000000436;30;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [30];KABINET ABSEN PL2.5 [30];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;258;307;0100000000437;31;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [31];KABINET ABSEN PL2.5 [31];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;259;307;0100000000438;32;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [32];KABINET ABSEN PL2.5 [32];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;260;307;0100000000439;33;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [33];KABINET ABSEN PL2.5 [33];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;261;307;0100000000440;34;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [34];KABINET ABSEN PL2.5 [34];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;262;307;0100000000441;35;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [35];KABINET ABSEN PL2.5 [35];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;263;307;0100000000442;36;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [36];KABINET ABSEN PL2.5 [36];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;264;307;0100000000443;37;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [37];KABINET ABSEN PL2.5 [37];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;265;307;0100000000444;38;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [38];KABINET ABSEN PL2.5 [38];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;266;307;0100000000445;39;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [39];KABINET ABSEN PL2.5 [39];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;267;307;0100000000410;4;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [4];KABINET ABSEN PL2.5 [4];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;268;307;0100000000446;40;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [40];KABINET ABSEN PL2.5 [40];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;269;307;0100000000447;41;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [41];KABINET ABSEN PL2.5 [41];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;270;307;0100000000448;42;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [42];KABINET ABSEN PL2.5 [42];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;271;307;0100000000449;43;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [43];KABINET ABSEN PL2.5 [43];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;272;307;0100000000450;44;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [44];KABINET ABSEN PL2.5 [44];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;273;307;0100000000451;45;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [45];KABINET ABSEN PL2.5 [45];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;274;307;0100000000452;46;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [46];KABINET ABSEN PL2.5 [46];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;275;307;0100000000453;47;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [47];KABINET ABSEN PL2.5 [47];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;276;307;0100000000454;48;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [48];KABINET ABSEN PL2.5 [48];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;277;307;0100000000455;49;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [49];KABINET ABSEN PL2.5 [49];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;278;307;0100000000411;5;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [5];KABINET ABSEN PL2.5 [5];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;279;307;0100000000456;50;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [50];KABINET ABSEN PL2.5 [50];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;280;307;0100000000457;51;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [51];KABINET ABSEN PL2.5 [51];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
EGZEMPLARZ_OPAKOWANIA;281;307;0100000000458;52;[Case uniwersalny (przed update) ] KABINET ABSEN PL2.5 6/6szt Waga: 48kg [52];KABINET ABSEN PL2.5 [52];TAK;usunieto_legacy_prefix | usunieto_stan_szt_i_wage | zachowano_numer_egzemplarza;OK;
